id,family,genus,species,cluster,length
Sulfurospirillum_barnesii_SES_3_uid168117_5364_278259,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,5,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5365_1700593,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,5,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5366_1891638,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,5,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5367_2260928,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,5,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5368_270695,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,5,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5369_2435055,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,7,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5370_1145839,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,5,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5371_117466,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,7,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5372_2264115,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,7,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5373_1803864,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,5,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5374_1268302,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,7,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5375_1425633,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,7,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5376_1439010,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,5,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5377_1992563,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,5,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5378_794223,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,5,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5379_618931,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,7,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5380_1151523,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,5,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5381_297255,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,5,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5382_1836590,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,7,10000
Sulfurospirillum_barnesii_SES_3_uid168117_5383_1409140,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,7,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5284_1424543,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5285_1339009,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5286_1150857,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,7,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5287_2104487,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5288_2253326,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5289_1749385,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5290_1490671,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5291_2005202,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,7,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5292_1795074,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,7,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5293_1082173,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5294_135852,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5295_2184796,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5296_139673,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5297_1036846,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5298_1677876,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5299_1229756,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5300_1556528,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,7,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5301_280689,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5302_2199712,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5303_786371,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5304_2029315,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5305_1216562,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5306_369068,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,7,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5307_1338055,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5308_2074063,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5309_692325,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5310_1504388,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5311_647645,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5312_1775738,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5313_1433457,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,7,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5314_1431330,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,7,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5315_1239129,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,7,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5316_2075736,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5317_1525766,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5318_12920,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5319_1809000,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,11,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5320_1866879,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5321_969683,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5322_1102403,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5323_1794169,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,7,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5324_1355647,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5325_2293592,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,7,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5326_1921670,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5327_1500432,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5328_61925,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5329_2110490,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5330_2083683,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5331_239869,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5332_1937064,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Sulfurospirillum_deleyianum_DSM_6946_uid41861_5333_305151,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,5,10000
Thermoproteus_tenax_Kra_1_uid74443_5738_54709,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5739_189837,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5740_134306,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5741_844669,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5742_958577,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5743_1456826,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,5,10000
Thermoproteus_tenax_Kra_1_uid74443_5744_312764,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,6,10000
Thermoproteus_tenax_Kra_1_uid74443_5745_1488014,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5746_557557,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5747_366294,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5748_643888,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,5,10000
Thermoproteus_tenax_Kra_1_uid74443_5749_1643572,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5750_142960,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5751_1460723,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5752_552695,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5753_1164045,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5754_1571305,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5755_974571,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5756_1160382,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5757_278809,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,6,10000
Thermoproteus_tenax_Kra_1_uid74443_5758_655773,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5759_274235,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,6,10000
Thermoproteus_tenax_Kra_1_uid74443_5760_1008352,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5761_317046,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,6,10000
Thermoproteus_tenax_Kra_1_uid74443_5762_341795,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5763_558732,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5764_1152369,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5765_435359,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5766_1768187,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5767_1411558,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5768_1688595,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5769_58611,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5770_1820015,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5771_967338,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5772_1786444,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5773_282710,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,6,10000
Thermoproteus_tenax_Kra_1_uid74443_5774_1331587,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5775_429249,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5776_619713,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5777_315015,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,6,10000
Thermoproteus_tenax_Kra_1_uid74443_5778_641787,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,5,10000
Thermoproteus_tenax_Kra_1_uid74443_5779_1283293,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5780_913162,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5781_1596224,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5782_1751360,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5783_816317,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5784_862060,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5785_1647187,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5786_330826,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_tenax_Kra_1_uid74443_5787_669739,Thermoproteaceae,Thermoproteus,Thermoproteus tenax,0,10000
Thermoproteus_uzoniensis_768_20_uid65089_5688_439630,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,0,10000
Thermoproteus_uzoniensis_768_20_uid65089_5689_274663,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5690_773645,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5691_1914393,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5692_113267,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5693_1757387,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,0,10000
Thermoproteus_uzoniensis_768_20_uid65089_5694_1266461,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5695_1440584,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5696_885004,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5697_311417,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,0,10000
Thermoproteus_uzoniensis_768_20_uid65089_5698_1453932,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5699_1209864,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5700_1124348,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5701_1308809,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,0,10000
Thermoproteus_uzoniensis_768_20_uid65089_5702_66209,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5703_346882,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,0,10000
Thermoproteus_uzoniensis_768_20_uid65089_5704_380578,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5705_954259,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5706_465520,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5707_1194207,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5708_245877,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,0,10000
Thermoproteus_uzoniensis_768_20_uid65089_5709_552377,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5710_1704205,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,0,10000
Thermoproteus_uzoniensis_768_20_uid65089_5711_1198826,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5712_942602,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5713_1264385,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5714_1470914,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,0,10000
Thermoproteus_uzoniensis_768_20_uid65089_5715_711974,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5716_466776,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5717_210739,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5718_300771,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5719_569293,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,0,10000
Thermoproteus_uzoniensis_768_20_uid65089_5720_1177803,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5721_627316,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5722_1228286,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5723_1489914,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5724_780971,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5725_1052424,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,0,10000
Thermoproteus_uzoniensis_768_20_uid65089_5726_1618034,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,0,10000
Thermoproteus_uzoniensis_768_20_uid65089_5727_616922,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5728_562598,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,0,10000
Thermoproteus_uzoniensis_768_20_uid65089_5729_911737,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5730_1326302,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5731_1240137,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5732_929336,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5733_1864996,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5734_1184847,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5735_1679936,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,0,10000
Thermoproteus_uzoniensis_768_20_uid65089_5736_995307,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermoproteus_uzoniensis_768_20_uid65089_5737_257389,Thermoproteaceae,Thermoproteus,Thermoproteus uzoniensis,6,10000
Thermosipho_africanus_TCF52B_uid59095_1900_634471,Thermotogaceae,Thermosipho,Thermosipho africanus,7,10000
Thermosipho_africanus_TCF52B_uid59095_1901_587794,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1902_1574774,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1903_1257730,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1904_210329,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1905_1356860,Thermotogaceae,Thermosipho,Thermosipho africanus,7,10000
Thermosipho_africanus_TCF52B_uid59095_1906_1543303,Thermotogaceae,Thermosipho,Thermosipho africanus,11,10000
Thermosipho_africanus_TCF52B_uid59095_1907_740507,Thermotogaceae,Thermosipho,Thermosipho africanus,7,10000
Thermosipho_africanus_TCF52B_uid59095_1908_1709023,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1909_209036,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1910_314389,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1911_1789367,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1912_1300553,Thermotogaceae,Thermosipho,Thermosipho africanus,7,10000
Thermosipho_africanus_TCF52B_uid59095_1913_1179261,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1914_1693083,Thermotogaceae,Thermosipho,Thermosipho africanus,11,10000
Thermosipho_africanus_TCF52B_uid59095_1915_1424983,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1916_1448469,Thermotogaceae,Thermosipho,Thermosipho africanus,7,10000
Thermosipho_africanus_TCF52B_uid59095_1917_1232544,Thermotogaceae,Thermosipho,Thermosipho africanus,7,10000
Thermosipho_africanus_TCF52B_uid59095_1918_696720,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1919_508079,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1920_13320,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1921_251371,Thermotogaceae,Thermosipho,Thermosipho africanus,7,10000
Thermosipho_africanus_TCF52B_uid59095_1922_676274,Thermotogaceae,Thermosipho,Thermosipho africanus,5,10000
Thermosipho_africanus_TCF52B_uid59095_1923_1991282,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1924_2002409,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1925_1128996,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1926_1739833,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1927_722948,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1928_1164101,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1929_1564900,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1930_1672848,Thermotogaceae,Thermosipho,Thermosipho africanus,7,10000
Thermosipho_africanus_TCF52B_uid59095_1931_4120,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1932_597713,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1933_287065,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1934_1996728,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1935_734873,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1936_1009034,Thermotogaceae,Thermosipho,Thermosipho africanus,3,10000
Thermosipho_africanus_TCF52B_uid59095_1937_1123594,Thermotogaceae,Thermosipho,Thermosipho africanus,7,10000
